Text,Topic
"Euro në nivelin më të lartë të verës/ Rritet në 107.6 lekë, ndikon ikja e emigrantëve",eco
"Euro arrin nivelin më të lartë në dy muaj, “frymëmarrje” për eksportuesit!",eco
"Kursi, me sa këmbehet sot euro dhe dollari",eco
"Euro rritet lehtë/ Çfarë po ndodh me monedhat e tjera (TABELA)",eco
"Çfarë po ndodh me euron? Blerjet në ankandet e valutës pësuan rënie të fortë",eco
"Monedhat e huaja në rënie/ Kursi i këmbimit, 21 gusht 2023",eco
"Rritet çmimi i naftës për të disatën herë",eco
"Euro fiton terren kundrejt Lekut, me sa u këmbye sot",eco
"5 ngjarje ekonomike që nuk duhen humbur javën e ardhshme",eco
"Gjithçka është ekonomi dhe kjo vlen mbi politikën",eco
"Euro pëson rritje të fortë! Niveli më i lartë që prej qershorit, paundi britanik arriti..",eco
"Çfarë po ndodh me ekonominë në vend?/ Ministrja Ibrahimaj del me njoftimin e fundit",eco
"Fasoneritë lajmërojnë shkurtime!/Euro po i shkakton deri në 8 mln euro humbje çdo muaj",eco
"Autonomia fiskale e bashkive nuk është ende në fokusin e duhur",eco
"Shtohen blerjet me kartë/ Banka Qendrore: Vetëm në qershor kishte 3 milionë tansaksione",eco
"Gjermania më e lira, cili vend i BE-së prodhon akulloret më të shtrenjta",eco
"Mashtrimi fiskal “cum ex” 55 miliard eurosh që tronditi institucionet bankare europiane",eco
"Hiqet taksa e pronës për pensionistët, invalidët dhe personat me ndihmë ekonomike",eco
"Çmimet e naftës rriten për të tretën herë radhazi, shtrenjtohen me 16 lekë/litër",eco
"Euro nuk del nga gremina, mësoni me sa këmbehen monedhat e huaja sot",eco
"“Kërcënimi” i Inteligjencës Artificiale, profesionet që po rrezikon në Shqipëri",eco
"Mbi 80% e rritjes së çmimeve vjen nga ekonomia e brendshme",eco
"Krifca: Mbështetje financiare prej 40 mijë lekë në muaj për të studiuar në UBT",eco
"Këmbimi valutor për ditën e sotme, zbuloni me sa shiten e blihen monedhat e huaja",eco
"ERE refuzon prodhuesit e bukës dhe miellit, nuk ka rishikim të çmimit të energjisë",eco
"Shqipëria shënon bilanc pozitiv: Më shumë lindje sesa vdekje në tre muajt e fundit",eco
"“Euro stabilizohet në shtator”/ Kursi diktohet nga fluksi i madh prej turizmit",eco
"Forcimi i Lekut e ka ulur inflacionin me 2.5 pikë,i ka kursyer ekonomisë 92 miliardë lekë",eco
"Shtyhet kontrata e markimit të karburanteve/ Ja sa para do paguajmë në çmimin e naftës",eco
"AZHBR vijon pagesat e fituesve të Programit IPARD II, 90% e fondit është angazhuar",eco
"Monedhat e huaja sot/ Këmbimi valutor, 10 gusht 2023",eco
"Çmimet e larta jo më një pengesë, rriten kërkesat për pushime",eco
"Analiza/ Euro, të paktën 2 milionë shqiptarë të goditur financiarisht nga pikiata e saj",eco
"Krifca: Pastrohet kanali ujitjës në Durrës, vadit 2 mijë ha tokë bujqësore",eco
"Ligji i ri/ Cilat janë pronat që nuk do të paguajnë taksa?",eco
"Numri i degëve të bankave bie përsëri, prek nivelin më të ulët në 16 vjet",eco
"Cilët janë filantropët më të famshëm? Modelet që përfaqësojnë filantropët e shquar",eco
"Këmbimi valutor për ditën e sotme, me sa shiten e blihen monedhat e huaja",eco
"Bie sërish euro/ Po këmbehet me 103 lekë, ndikon fluksi i madh i turistëve",eco
"Pse zarzavatet po shiten me çmime të larta në mes të sezonit të prodhimit?",eco
"Pr.ligji për taksimin e pasurisë/ Ibrahimaj: Përjashtime për disa kategori",eco
"Sezoni bujqësor është në kulmin e tij, çmimi i zarzavateve rritet mbi 21%!",eco
"Koncesioni në ikje i markimit të karburanteve me normë fitimi 39% më 2022",eco
"Këmbimi valutor, ja me sa shiten e blihen euro dhe dollari ditën e sotme",eco
"Euro bie sërish! Monedha europiane nuk ndikohet nga ndërhyrja",eco
"Bizneset kanë më pak besim/Pas tetë muajsh deklarojnë se janë më pak optimist për rritjen",eco
"Inflacioni zbret në nivelin më të ulët nga marsi 2022, por ushqimet mbeten të shtrenjta",eco
"Nënçmimi i euros nuk e favorizon borxhin publik, i rikthehet rritjes në 6 -mujorin e parë",eco
"Monedhat e huaja nuk dalin nga kriza/ Kursi i këmbimit, 7 gusht 2023",eco
"Zhvlerësimi i euros/ Ekspertët: Ndërhyrja e Bankës nuk mjafton! Luftë informalitetit",eco
"Shqipëria, me disa nga akomodimet më të lira në rajon",eco
"Sezoni turistik/ Krifca: Taskforca për sigurinë ushqimore në monitorim të plotë të tregut",eco
"Rriten kostot e jetesës në Tiranë, ndër më të shtrenjtat në rajon",eco
"Stabilizohet euro/ Të dielën po këmbehet me 104.04 lekë",eco
"Bien sërish monedhat e huaja/ Ja me sa këmbehen Euro dhe Dollari sot",eco
"Luhatja e euros/ Ish-ministri i Financave: Ndikim nga krimi, ja çfarë pritet të ndodhë",eco
"Krifca: Praktikat më të mira franceze me investime novatore në blegtori",eco
"Rënia e euros/ Dëmtohen bizneset eksportuese, rrezikojnë mbi 200 mijë të punësuar",eco
"Siguria ushqimore/ AKU mbi 2 mijë inspektime në subjektet tregtare",eco
"Çfarë po ndodh me monedhën europiane? “Çmendet” euro, rritet ndjeshëm brenda natës",eco
"Krifca: 33 462 fermerë kanë marrë kartën e naftës pa taksa",eco
"Rritja ekonomike në Shqipëri nuk reflektohet si mirëqenie, varfëria mbetet e lartë",eco
"Qiratë e papërballueshme, strehimi një luks në Gjermani?",eco
"Ndërtimi rriti ekonominë në vend, por nuk ndikoi në shtimin e punësimit",eco
"Kë ka dëmtuar më shumë rënia e euros? Ja qytetet më të prekura",eco
"Luhatjet e euros po monitorohen/ Banka e Shqipërisë paralajmëron ndërhyrjen në treg",eco
"Guvernatori i Bankës zbulon arsyet/ Pse është forcuar leku",eco
"Buxhuku: Forcimi i lekut vjen nga fluksi i parave të zeza, jo nga turistët",eco
"Punonjësit e administratës publike, kredi për shtëpi me 0% interes. Kush përfiton!",eco
"Ekonomisti Bellaqa: Manipulimi me euron godet turistët dhe bizneset nga Kosova",eco
"Bujqësia me objektiv të qartë/ Krifca: Eksportet 1 miliard dollarë në vitin 2030",eco
"Rritet taksa e pronës/ Çmimi i referencës ndryshon në Tiranë",eco
"Gjithnjë e më shumë euro të falsifikuara",eco
"Zhvlerësimi i € në Shqipëri/ Këshilltari i guvernatorit të Bankës së Anglisë jep arsyet",eco
"Kaosi me kursin e këmbimit, a do të bjerë euro nën 100 lekë? Shifrat tregojnë se PO",eco
"Të huajt blejnë një në tre shtëpi/ Të parët anglezët dhe polakët. Më e preferuar, Saranda",eco
"Rënia e Euros, reagon Shoqata e Eksportuesve/ Po falimentojnë biznese",eco
"Eksportuesit: Mbiçmimi i lekut po na ‘përvëlon’",eco
"Çmimi i vezëve ulet 20 deri në 30%, shkak zhvlerësimi i euros",eco
"“Tërmet” me kursin e këmbimit/ Çfarë po ndodh me monedhën europiane?",eco
"Këmbimi valutor, ja me sa shiten e blihen euro dhe dollari ditën e sotme",eco
"Çfarë e dallon ekonominë shqiptare në vitet pospandemike?",eco
"Çmimet e pronave, a rrezikohet flluska?!",eco
"Kush e rrëzoi Euron?!",eco
"Rriten me deri në 54% çmimet e referencës për taksën e pronës për 32 zonat e Tiranës",eco
"Forcohen monedhat e huaja/ Rritet euro, dollari dhe paundi britanik",eco
"Depozitat rriten si në lekë dhe në euro/ Muajin e zgjedhjeve u shënua rekord kursimesh",eco
"Monedhat e huaja në “krizë”/ Kursi i këmbimit, 28 korrik 2023",eco
"Thellohet hendeku mes dy gjinive, paga e burrave rritet me ritme më të larta!",eco
"DASH: Problem korrupsioni  dhe konkurrenca e pandershme",eco
"BQE rrit normën bazë në nivelin më të lartë historik",eco
"Euro shënon tjetër rritje të fortë, kthehet pranë 105 lekëve",eco
"Monedhat e huaja nuk dalin nga “gremina”/ Kursi i këmbimit, 27 Korrik 2023",eco
"Çfarë ndodhi? Pas shumë javësh në rënie, Euro rifiton terren ndaj Lekut",eco
"Ngrihet Agjencia Startup Albania/ Bilali: Mbështetje dhe asistencë në kohë reale",eco
"Pezullimi i marrëveshjes së grurit ukrainas mund të rrisë me 10-15 % çmimet",eco
"Forcimi i Lekut tkurr sektorin bankar, vlera e aseteve ka rënë me 8 miliardë lekë",eco
"Turizmi arrin rekord, 3.4 milionë shtetas të huaj hynë në Shqipëri në 6 muaj, rritje 33%",eco
"Euro1 me 1 po jep pasoja të rënda, paralajmërohet katastrofë ekonomike në Shqipëri",eco
"Krifca, takim me kreun e OBSH-së: Fuqizim politikave në mbështetje të sigurisë ushqimore",eco
"Kredia për shtëpi, përsëri në rritje, pavarësisht normave më të larta të interesit",eco
"Rritje e lehtë tek monedhat e huaja/ Këmbimi valutor, 26 korrik 2023",eco
"Krifca: Të angazhuar për objektivat globale të zhvillimit të qëndrueshëm",eco
"Parandalimi i pastrimit të parave/ Banka e Shqipërisë gjobiti 15 Zyra të Këmbimit Valutor",eco
"“Katastrofë ekonomike”/ Shoqatat e eksportuesve: Rënia e euros po na falimenton",eco
"A ka “shpresë” për euro-n? Ja si përgjigjen ekspertët",eco
"Këmbimi valutor për sot, ja çfarë po ndodh me monedhat e huaja në vendin tonë (Tabela)",eco
"Inflacioni bazë bie për të katërtin muaj radhazi, shkon në 5.18%",eco
"Krifca në samitin e OKB në Romë:Rezultate mbresëlënëse nga lidhja e bujqësisë me turizmin",eco
"“Rimëkëmben” valutat e huaja/ I rikthehen rritjes, një euro këmbehet me 101 lekë",eco
"Përdorimi i shërbimeve celulare në rënie në tremujorin e I, interneti i kthehet rritjes",eco
"Krifca: Rritje e vigjilencës për sigurinë ushqimore për pushuesit",eco
"60% e shqiptarëve nuk janë në gjendje të përballojnë një javë pushime",eco
"Monedhat e huaja në krizë/ Kursi i këmbimit 24 korrik 2023",eco
"Kush përfiton nga zhvlerësimi i euros dhe si mund të frenohet",eco
"Kriza e euros/ Eksperti: Ky është një moment rrezikshmërie për vendin tonë",eco
"Rriten me 35 deri në 40% çmimet e pronave në bregdet, eksperti: Ka kërkesë të lartë",eco
"Emigrimi i mjekëve, humbjet neto nga shkollimi 45 mln euro",eco
"6 milionë euro për të parkuar në Tiranë këtë vit",eco
"Shqipëria me rritjen më të lartë ekonomike, gjysma e shqiptarëve nuk blejnë dot ilaçet",eco
"Euro, të paktën 2 milionë shqiptarë të goditur financiarisht nga pikiata e saj",eco
"6 milionë euro për të parkuar në Tiranë këtë vit, nata kushton 8-10 mijë lekë",eco
"Këmbimi valutor për sot, ja çfarë po ndodh me monedhat e huaja në vendin tonë (Tabela)",eco
"Shqipëria me rritjen më të lartë në Rajon, por gjysma e shqiptarëve s’blejnë dot ilaçet",eco
"Rusia kërcënon anijet transportuese, rriten çmimet e drithërave",eco
"Temperaturat e larta, KESH rikthen blerjet e energjisë",eco
"Rënia e euros/ Ibrahimaj: Tregues i forcimit të ekonomisë, akti normativ ndihmon…",eco
"Shqiptarët të shqetësuar në rajon për çmimet e larta, inflacioni ishte më i ulëti më 2022",eco
"IPARD, MBZHR: Programi i mbështetjes në Bujqësi vazhdon, vijon puna",eco
"Normat e BQE-së gjithnjë e më të larta, por deri kur? Ka një datë?",eco
"Krifca: Pikat e grumbullimit bujqësor, qendra të eksporteve në tregjet e huaja",eco
"Bujqësia vijoi zgjerimin e fortë të eksporteve/ Me  42.6% në 6-mujorin e parë…",eco
"Valutat në rënie të lirë, Euro rrokulliset drejt 100 lekëve",eco
"Thellohet drama e eksporteve/ Bizneset shtojnë humbjet nga rënia e euros",eco
"Dollari zbret por karburanti shtrenjtohet/ Çmimet e naftës rriten me 3 lekë për litër",eco
"Lamtumirë euro?! Fundoset monedha, këmbehet për herë të parë me 102 lekë",eco
"Leku më i fortë se kurrë, zhvlerësimi i Euros dhe Paundit prek rekorde të reja",eco
"Euro dhe dollari nuk dalin nga “gremina”, si këmbehen sot monedhat e huaja",eco
"Sigurimet, a mund të modernizohen së paku në formë?",eco
"Taskforca për sigurinë ushqimore/ Krifca: Pasaportë e rëndësishme për turizmin",eco
"Naftës i largohet bordi, por nuk hiqen tre taksat e koncesioneve",eco
"Kreditë me probleme u ulën në valutë të huaj, por u rritën në lekë",eco
"Javë e “errët” për valutat e huaja, rënie e përgjithshme kundrejt monedhës vendase",eco
"Mentaliteti dhe vështirësitë ekonomike rëndojnë gjendjen e grave në veri të Shqipërisë",eco
"Euro bie poshtë 104 lekëve, Dollari drejt 90 lekëve/Paundi në nivelin më të ulët historik",eco
"Fermerët 100% përfitues të subvencioneve/ Krifca: Prodhimi i serrave i kontraktuar",eco
"Pas luftës në Ukrainë, Euro mposhti valutat në rajon, përveçse në Shqipëri",eco
"Euro i afrohet kufirit të 104 lekëve, dollari prek nivelin më të ulët që nga viti 2009",eco
"Krifca: Prodhuesit faktor kyç në ekonomi, programe zhvillimi që fuqizojnë zinxhirin…",eco
"Bizneset shqiptarë “vuajnë” më shumë në rajon, për të gjetur punonjës të IT",eco
"Krifca fut në kolaps tregun, qepët dhe patatet po falimentojnë bujqësinë vendase",eco
"Taksimi i pronës me vlerën e tregut rrit taksën për qytetarët, të ardhurat nuk shtohen",eco
"Nga Cambridge te ChatGPT, të kuptuarit si Inteligjenca Artificiale ju jep kuptim fjalëve",eco
"Monedhat e huaja nuk dalin nga “gremina”/ Këmbimi valutor, 12 korrik 2023",eco
"Pse shoqëria jonë nuk është kapitaliste, por sipërmarrëse",eco
"Fermerët përfitues të subvencioneve/ Krifca: Prodhimi i serrave i kontraktuar për eksport",eco
"Inflacioni zbriti lehtë por ushqimet vijojnë të jenë më të shtrenjta se vitin e shkuar",eco
"Krifca: Ndërhyrjet në sistemin e ujitjes dhe kullimit, nxitje prodhimit bujqësor",eco
"Revista amerikane jehonë agroturizmit shqiptar/Krifca: Njerëzit punëtorë krijojnë ekonomi",eco
"Segmenti i dytë i aksit Palasë – Dhërmi/ Balluku: Hapet brenda pak ditësh",eco
"FMN: Informaliteti në punësim 50% në Shqipëri, shkak sigurimet e larta në pagat e ulëta",eco
"Euro dhe dollari në rritje, ja çfarë po ndodh në tregun e këmbimit valutor",eco
"Të vjetër dhe të pafuqishëm; Ekonomitë “e thinjura” gjithashtu kanë më pak risi",eco
"Çmimet e larta të bulmetit, qumështi serb dhe italian po mbyt tregun shqiptar",eco
"A ka përfunduar rënia globale e tregut të banesave?",eco
"Euro bie në minimumin historik, çfarë po ndodh me dollarin amerikan?",eco
"‘Tërmet’ në tregun valutor/ Euro nuk e ndal rënien, zbret afër 104 lekëve",eco
"Ndotja nga plastika, sa i kushton Shqipërisë në sektorin e turizmit dhe peshkimit",eco
"Mbështetja për Bujqësinë/ Krifca: 30 199 fermerë të mbështetur me naftë falas",eco
"Çmimet e zyrave në Tiranë, sa në Athinë dhe Beograd",eco
"Listimi i titullit të parë korporativ në Bursën Shqiptare/Ibrahimaj: Moment i rëndësishëm",eco
"Dorëzimi i bilanceve në e-Albania/KUJDES! Dokumentacionet duhen me nënshkrimin elektronik",eco
"Ndërtuesit parashikojnë të rrisin sërish çmimet e apartamenteve në tre muajt e ardhshëm",eco
"Rënia e euros shqetëson turizmin",eco
"Tregu i pasurive të paluajtshme arrin një tjetër rekord/ Shitjet kulmojnë në…",eco
"Euro zbret në minimum historik/Eksperti: Të gjurmohet nga vjen kjo prurje kaq e madhe",eco
"Krifca: Shqipëria partnere me vendet e Mesdheut, mbështetje për konsolidimin e bujqësisë",eco
"Çmimet e produkteve bujqësore rritje rekord në 2022, kulmojnë qumështi dhe drithërat",eco
"Norma bazë e interesit të Bankës Qëndrore Europiane, çfarë ndodh kur interesi rritet",eco
"Borxhi rekord i Gjermanisë",eco
"Krifca: Laboratori “Food4Health”, mbështetje fermerëve e prodhuesve të vegjël e të mesëm",eco
"Tërmet në këmbimin valutori, euro zbret në rekordin historik si kurrë më parë",eco
"Rritja e pagës minimale, cilat janë efektet që e pasojnë",eco
"IEA: Çmimet e energjisë mund të rriten këtë dimër",eco
"Rënia e euros dobëson prodhimin në fabrika, rritja më e ulët që nga pandemia",eco
"Ngadalësohet rritja e besimit të bizneseve e konsumatorëve në ekonomi",eco
"3,500 euro/m2, “çmenden” çmimet e apartamenteve në jug",eco
"Euro dhe paundi bien në minimumin historik/ Me sa shiten dhe blihen monedhat e huaja sot",eco
"Këmbimi valutor për ditën e sotme/ Me sa blihen e shiten dollari dhe euro",eco
"Rritja e çmimeve frenon shqiptarët që të shkojnë në bregdet këtë verë",eco
"Në 8 vitet e fundit ulje e madhe e prodhimit vendas/Industria e birrës drejt falimentimit",eco
"Mungon nxitja e prodhimit vendas për fluksin turistik",eco
"Ndryshojnë pagesat e sigurimeve, rritja e pagës minimale shton barrën mbi pagat e larta",eco
"Shqiptarët shpenzojnë paratë për ushqime e ilaçe! Europianët për restorante dhe argëtim",eco
"Euro pëson rënien drastike/ Ekspertët tregojnë faktorët që ndikojnë tek monedha e huaj",eco
"Në Europë çmimet po bien, në Shqipëri vijojnë rritjen/ Ngushtohet diferenca e inflacionit",eco
"Çfarë po ndodh? Euro vijon rënien drastike, i afrohet sërish 106 lekëve",eco
"BE planifikon futjen e euros digjitale",eco
"Bujqësia, sektori më i dëmtuar nga emigracioni i brendshëm dhe i jashtëm",eco
"Normat e interesit drejtë rritjes/ Ekspertët dalin me paralajmërimin e frikshëm",eco
"Siguria ushqimore/ Krifca: Nis punën taskforca e AKU-së për sezonin veror",eco
"Rriten importet e kafesë, bien të cigareve",eco
"Bordi u shfuqizua, çmimet ulen vetëm nga kompanitë e vogla",eco
"Monedhat e huaja sërish në rënie/ Kursi i këmbimit, 28 qershor 2023",eco
"Neoliberalizmi dhe “prirja” si faktor në përzgjedhjen e studimeve universitare",eco
